,0
A_0_0,0.00011033811510389031
A_1_0,-0.00470569324462086
A_1_1,-1.1768642716091784
B_1_1,-0.010833809358239141
A_2_0,-0.045855270461878046
A_2_1,-0.018138151194170574
B_2_1,-0.008182031477577475
A_2_2,0.003411096021853073
B_2_2,0.00012122180872521056
A_3_0,0.030836460816819615
A_3_1,-1.3691130052527094
B_3_1,-0.4068606125223628
A_3_2,-0.011156854430769513
B_3_2,0.0026267859950974124
A_3_3,-0.3247276812814521
B_3_3,0.02564340339437075
A_4_0,0.35067721989004397
A_4_1,-0.0005148957224932338
B_4_1,0.055154124806731424
A_4_2,0.18709217745964443
B_4_2,-0.04135937184862004
A_4_3,0.117574832396685
B_4_3,-0.09869640061870394
A_4_4,0.05816876402715698
B_4_4,-0.16476979320962298
A_5_0,1.2810571482523394
A_5_1,48.20177564259422
B_5_1,-8.985324233323967
A_5_2,0.2443003880937575
B_5_2,1.0972899054490943
A_5_3,2.118894734158008
B_5_3,-0.2876165023651875
A_5_4,0.053029276400087845
B_5_4,-0.1361540175853441
A_5_5,0.4752376689526358
B_5_5,-0.540766319619501
A_6_0,40.68076049144068
A_6_1,3.4738213474063366
B_6_1,0.36116694773390345
A_6_2,-4.275140095006804
B_6_2,1.7815788297105815
A_6_3,-1.2878737460855756
B_6_3,1.2964455551155294
A_6_4,-2.113292891823085
B_6_4,0.4235313221858897
A_6_5,1.6148740896200742
B_6_5,-3.7613548578083766
A_6_6,-1.5219070802660162
B_6_6,0.5067567603289985
A_7_0,-48.85612735199319
A_7_1,-8.949218684213392
B_7_1,100.13809185282615
A_7_2,3.2463243144758525
B_7_2,-2.6941940978919847
A_7_3,15.157171283157407
B_7_3,4.514945710111002
A_7_4,19.402883933145965
B_7_4,1.343417425198447
A_7_5,7.241771541735516
B_7_5,-6.161224527978896
A_7_6,-7.110599100583643
B_7_6,-2.9624448464563065
A_7_7,-1.4227682726447548
B_7_7,-4.172874990937537
A_8_0,-2235.3353719736706
A_8_1,63.27323019337835
B_8_1,-315.0614729284844
A_8_2,43.77606517325583
B_8_2,-107.65472433653987
A_8_3,-72.2308175438173
B_8_3,83.41480891025373
A_8_4,75.74917727411594
B_8_4,-45.151025254151
A_8_5,11.836432647240688
B_8_5,17.52754779203643
A_8_6,-16.687424397836267
B_8_6,-71.2851370781601
A_8_7,1.6903453898881518
B_8_7,-59.960556143385226
A_8_8,-24.07353433021778
B_8_8,-11.822986374476539
