,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,x_B0,y_B0,z_B0
369,-12.23,146.465,-5.135,147.06465905687114,-14.292811823890936,149.60359831515342,-6.3225889439932805,150.4177390789718,0.3099999999999987,-0.39500000000001023,-0.004999999999999893
370,-23.985,-139.77,55.985,152.46563455386016,-24.5765544557869,-134.2640316474724,63.320445143291394,150.46699304597107,-0.22499999999999787,-1.4699999999999989,-0.18500000000000227
371,59.425,-133.35500000000002,25.39,148.188818325611,61.214537000889976,-134.08540280649765,30.433590346742715,150.5068709641105,-0.2050000000000054,-0.9950000000000045,-0.05000000000000071
372,-5.859999999999999,-146.865,-4.37,147.04732425241417,-5.390744678957314,-150.3742197664013,-4.507524323441382,150.5383136416576,-0.3899999999999997,-0.03499999999999659,-0.009999999999999787
373,-41.955,138.815,24.384999999999998,147.05261288140383,-45.26237579915392,140.73191370854317,28.520769381847355,150.5575919214478,0.19500000000000028,-0.3050000000000068,0.02499999999999858
374,-64.44999999999999,129.315,-34.095,148.45424044491477,-67.02683315838503,128.82365581526727,-39.929939086403316,150.60720665458314,0.3500000000000085,-0.5150000000000148,0.02499999999999858
375,80.93,-121.11,25.515,147.8811386288076,82.98976487180059,-121.91673690196698,30.69611896200308,150.64276793005905,-0.11999999999999034,-1.0300000000000011,-0.125
376,1.1,-142.68,55.620000000000005,153.1434219904853,0.10871198996248754,-136.8511864642797,63.18796700837764,150.7347943562787,-0.3699999999999999,-1.3799999999999955,-0.12999999999999545
377,-79.345,-119.63,-32.655,147.220119548338,-80.81464942599168,-121.66997256848548,-37.317591155303084,150.75540586093854,-0.19499999999999318,-1.3900000000000006,0.0049999999999954525
378,-96.625,99.655,54.480000000000004,149.11659657733742,-96.69171670408645,98.42693180636681,60.8978430658721,150.81676390267123,0.10500000000000398,-0.6350000000000051,0.020000000000003126
379,17.53,-146.035,-4.23,147.14487728563387,19.406272324965666,-149.56259104952852,-4.482896430675858,150.8829626147611,-0.4399999999999977,-0.08500000000000796,-0.010000000000000675
380,11.335,147.11,-5.175,147.6372925025767,10.615293594727202,150.39721801681384,-6.37692331747942,150.90617216103624,0.34500000000000064,-0.5999999999999943,-0.03500000000000014
381,100.935,-105.345,25.405,148.09415929323168,102.61194618046216,-106.46903543734425,30.673312166844,151.01562530144088,-0.2049999999999983,-1.2349999999999994,-0.004999999999999005
382,-41.52,139.625,-34.035,149.59101255586336,-44.17113766452561,138.81160507508076,-39.839644704711425,151.0196953920127,0.17999999999999972,-0.8249999999999886,0.005000000000002558
383,40.615,-141.18,-4.095,146.96343002907616,43.75391220727431,-144.68969942557086,-4.317187702551182,151.2221943464747,-0.3049999999999997,-0.14000000000001478,-0.004999999999999893
384,-18.645,144.95,25.48,148.34919602893547,-21.070353110566437,146.85978074012263,29.69217190794577,151.30558499887522,0.3150000000000013,-0.5200000000000102,0.14000000000000057
385,-57.69,-132.635,-32.9,148.33339606978862,-59.16865857496024,-134.11238774615254,-37.605140496502976,151.33145507889728,-0.30999999999999517,-1.3649999999999807,0.07000000000000028
386,5.795,146.45,24.29,148.5640709719316,4.014145943735639,148.6177109772794,28.48068997411093,151.37531861299314,0.22499999999999964,-0.7600000000000193,0.05000000000000071
387,34.87,143.435,-4.76,147.6899299343296,35.22839629174964,147.1291078668414,-5.886993043385349,151.40234798071685,0.21000000000000085,-0.7150000000000034,-0.02999999999999936
388,25.935000000000002,-140.91,56.33,153.95414687207284,24.815140020829013,-134.91540774361695,64.07112877172688,151.40365901444713,-0.16499999999999915,-1.509999999999991,-0.0799999999999983
389,118.39,-86.785,25.34,148.96754406968188,119.48521047397747,-87.90853317336912,30.50446966580899,151.44354854630254,-0.09999999999999432,-1.375,-0.019999999999999574
390,-77.38999999999999,116.53,55.305,150.4233272966017,-77.77457933875175,114.55335618345195,61.42789090447912,151.47522036684808,0.07000000000000739,-0.5600000000000023,-0.054999999999999716
391,-17.625,145.705,-34.315,150.72554851718627,-20.025752571247235,144.80805701037414,-40.24639141337248,151.62511719026952,0.2950000000000017,-1.0949999999999989,0.015000000000000568
392,63.265,-132.185,-3.91,146.59729486967018,67.07770467128405,-135.93432437957335,-4.0407588695291015,151.63735272267434,-0.33500000000000085,-0.16499999999999204,-0.07000000000000028
393,57.435,135.72,-4.68,147.4479650116247,58.96248017078147,139.7732044744554,-5.7862572256961675,151.81107841534373,0.2950000000000017,-0.6999999999999886,-0.05999999999999961
394,132.275,-65.965,25.71,150.0352649288724,132.8785929504325,-66.65597545180661,30.85288914150054,151.8276664389475,-0.025000000000005684,-1.355000000000004,-0.05000000000000071
395,142.14499999999998,-43.175,24.77,150.61546361262194,142.46648960976535,-43.46671330355043,29.89025802346701,151.91933172526745,-0.10500000000001819,-1.5049999999999955,-0.08999999999999986
396,-34.575,-141.535,-32.86,149.35694988602793,-35.762348763867124,-142.7641739946501,-37.75229938150639,151.94009041090533,-0.2850000000000037,-1.3449999999999989,0.060000000000002274
397,84.35,-119.505,-4.125,146.33364081726955,88.52414963873683,-123.42294063760053,-4.156841250269678,151.94415643279632,-0.21000000000000796,-0.375,-0.03500000000000014
398,103.465,-103.61500000000001,-3.51,146.47041861709164,107.70413723322916,-107.35144421618337,-3.7941035330477972,152.11478880790676,-0.14499999999999602,-0.4650000000000034,0.050000000000000266
399,78.765,124.13,-4.5649999999999995,147.0824078496816,81.23947362380405,128.50829849765327,-5.711718458614587,152.14091686717674,0.16500000000000625,-0.6000000000000085,0.04500000000000082
400,-55.115,129.73000000000002,54.83,151.24125023981568,-56.42565060120165,127.29267739640196,61.35692054242636,152.15765331708744,0.16499999999999915,-0.549999999999983,0.00999999999999801
401,6.68,147.33499999999998,-34.22,151.40519016304467,4.845927427472137,146.71523472595786,-40.09177187229263,152.17159158392604,0.33000000000000007,-1.3950000000000102,-0.07000000000000028
402,29.735,144.10500000000002,26.195,149.4549434336923,28.607376696809787,146.29220170325797,30.693179011934163,152.1902149236886,0.245000000000001,-0.8949999999999818,-0.08500000000000085
403,73.8,-123.33500000000001,56.754999999999995,154.5320275376706,71.13508565203963,-118.09750453923395,64.51482746419194,152.2149268365355,0.01999999999999602,-1.7050000000000125,-0.025000000000005684
