,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,x_B0,y_B0,z_B0
194,92.005,-47.900000000000006,-72.435,126.5178031444725,87.2475444580856,-44.30539711591731,-76.92778259769487,124.4708237418029,0.05499999999999261,-0.8800000000000026,-0.125
195,89.11500000000001,13.004999999999999,86.63,124.96302048478265,85.52275065252425,13.84111738190102,89.40391383471488,124.49408507442642,-0.16499999999999204,-0.6150000000000002,0.04999999999999716
196,88.6,37.635,79.655,124.94757736709866,85.18567341678803,37.58843008386295,82.97403682404153,124.71639755268158,0.10999999999999943,-0.8049999999999997,-0.045000000000001705
197,92.25,-24.665,-83.12,126.60089463748496,87.2307336792826,-21.795375117063795,-86.59880772478698,124.8342612189221,0.0,-0.6750000000000007,-0.09000000000000341
198,-51.885000000000005,-38.370000000000005,108.10499999999999,125.90853101667133,-48.609766766860275,-37.227624624386564,108.96801004777177,124.99133039564815,-0.07500000000000284,1.4499999999999957,0.024999999999991473
199,-51.835,-62.805,96.39500000000001,126.1931979745083,-48.48751788401741,-60.29525354763624,98.20735249026636,125.02496180392967,-0.09499999999999886,1.3049999999999997,0.05500000000000682
200,88.31,58.815,65.88,124.89469741779035,85.30035131799627,58.6290426457066,70.16949184964429,125.04907901685229,-0.009999999999990905,-0.9250000000000043,-0.020000000000010232
201,-50.725,13.185,114.02,125.48998508884367,-48.888456237856346,12.735867571028475,114.40015325441296,125.0587003800245,-0.40500000000000114,0.375,-0.10999999999999943
202,-51.485,-12.92,114.035,125.78763178477976,-49.00059187105715,-12.576649303957318,114.4709702956309,125.15124111191169,-0.22500000000000142,0.9299999999999997,-0.015000000000000568
203,-50.965,39.01,107.795,125.45515667962515,-48.9436279106503,37.492960548591824,108.94591605872697,125.18152191769212,-0.10500000000000398,-0.10999999999999943,0.0049999999999954525
204,-51.07,-83.82,79.795,126.49667840578455,-48.48305174391842,-80.40016472979323,82.89461509908863,125.2449999297673,-0.0799999999999983,0.6700000000000017,-0.125
205,86.97,74.78999999999999,47.92,124.31592156570878,85.35061393740624,75.34411848739255,52.280796724628125,125.27867015695968,0.09999999999999432,-1.0500000000000114,0.0
206,92.285,0.24500000000000005,-86.735,126.6503499267593,87.36137863166276,2.446954265928601,-89.89290820639367,125.37437141380772,-0.045000000000001705,-0.875,-0.045000000000001705
207,-51.935,63.525,96.225,126.45941255975718,-49.21550144404215,60.413602029771326,98.27387413259706,125.41819337572055,0.0449999999999946,-0.2950000000000017,0.0049999999999954525
208,-49.59,-99.77,59.5,126.30729457367633,-48.667148341598995,-96.78422751500831,63.441535777478585,125.5408558405796,-0.2700000000000031,-0.39000000000000057,-0.020000000000003126
209,-51.834999999999994,84.52000000000001,79.56,127.12372714712507,-49.24985564636371,80.6407149245117,82.82539123840284,125.65237211656024,-0.2149999999999963,-0.37999999999999545,-0.0799999999999983
210,92.82,-66.685,-56.519999999999996,127.5066042162573,89.36217455480065,-63.49283697901123,-61.467802291943464,125.67907267086038,0.19999999999998863,-1.2849999999999966,-0.05999999999999517
211,92.15,25.69,-83.175,126.76996936858042,87.16132696952674,26.906183385434993,-86.53895677383427,125.73794440407782,-0.10999999999999943,-1.0,-0.03499999999999659
212,86.025,84.845,27.34,123.88446869788048,85.85220558361262,86.92442626026066,30.660043321795314,125.96227745138917,0.14500000000001023,-1.1850000000000023,-0.030000000000001137
213,-50.5,100.36,59.17,126.97870317503356,-49.025202250228,97.11154307278457,63.56741494384721,125.99578761330199,0.0,-0.5999999999999943,-0.030000000000001137
214,-47.985,-109.715,37.584999999999994,125.51017748640874,-48.938478217153595,-108.6101216053263,41.07164509685136,126.00798862094537,-0.2049999999999983,-1.0649999999999977,-0.10500000000000398
215,-46.715,-114.695,15.26,124.7804209021686,-48.61017434426984,-115.37421100676471,16.74257789039236,126.31101111791337,-0.25500000000000256,-0.8249999999999886,-0.10999999999999943
216,85.51,88.72999999999999,5.5649999999999995,123.35685725552028,86.37640371175047,92.01193370127606,6.60932432297805,126.37548112521523,0.28000000000000114,-1.1300000000000097,-0.04500000000000082
217,86.33,87.51499999999999,-16.355,124.0168036970781,86.41742552267425,90.46603692163409,-17.936156327392624,126.38742411361218,0.060000000000002274,-1.3050000000000068,-0.015000000000000568
218,88.275,80.645,-37.585,125.33867519997989,86.7578293984688,82.37846114755912,-41.08915490856868,126.49683977900033,0.0350000000000108,-1.3250000000000028,0.02499999999999858
219,-48.87,110.17,37.235,126.14374771946578,-49.14071334381282,109.03815448664682,41.24227670530567,126.51108342603678,0.07000000000000028,-0.730000000000004,-0.005000000000002558
220,90.92,67.82,-57.05,126.97248161333313,87.35743805893348,68.35392133748698,-61.20808511298059,126.6886349663206,0.0799999999999983,-1.3100000000000023,0.0
221,-47.03,-115.47999999999999,-7.08,124.890471875524,-49.01590025087989,-116.73259613642347,-8.376275115432321,126.8826996204091,-0.09000000000000341,-0.8199999999999932,-0.08000000000000007
222,-48.82,115.015,14.84,125.82571326043939,-50.0072534688315,115.64385080271907,16.774005732644717,127.10465332274939,0.060000000000002274,-0.6650000000000063,-0.07000000000000028
223,93.285,48.965,-72.995,128.17593095263024,88.7015341365529,49.42192017488419,-76.58542681151009,127.18418121705172,-0.13500000000000512,-1.2049999999999983,0.03499999999999659
224,-47.425,-112.88,-29.515,125.94601182398091,-48.99609003277292,-112.59762445977367,-33.18440315421353,127.20081165301261,-0.054999999999999716,-1.2199999999999989,-0.02500000000000213
225,-47.8,115.9,-7.635,125.60235480016888,-49.17949310521171,117.15741323055555,-8.395134927247943,127.33797668962475,0.2600000000000051,-0.6799999999999926,-0.04499999999999993
226,-47.845,113.245,-29.89,126.51912668258026,-48.69195026245659,113.06646414530736,-33.22456580188511,127.5100117928291,0.11500000000000199,-0.8249999999999886,-0.05000000000000071
227,-48.900000000000006,-105.83500000000001,-51.91,127.62072342923787,-48.8767599207877,-103.2754166049107,-56.67557385801424,127.54164028821101,-0.19000000000000483,-0.8250000000000028,0.0
228,-48.7,106.03,-52.365,127.89162077455632,-48.39673508300033,103.71940448719643,-56.71186713144474,127.73486097149603,0.05999999999999517,-0.7000000000000028,0.015000000000000568
229,-50.91,-92.865,-73.35499999999999,128.82827472302728,-48.85671451519543,-88.99158281519878,-77.61217793913494,127.78939912852566,0.10000000000000142,0.2950000000000017,0.005000000000009663
