,x,y,z,B_Gx,B_Gy,B_Gz,B0
0,2.732747810704368,0.1122394642179067,-3.492951506145065,2.4312148962904852e-06,5.088531535618716e-07,-1.1465097616190919e-05,-6.360664419523363e-08
1,-22.285908035052515,-0.6376984040186426,-3.590177353324409,-2.180540117663252e-05,-1.5901661048808487e-06,-1.1592310904581387e-05,7.950830524404244e-07
2,3.291539971036312,-24.89208556980298,-3.2310719258261487,2.945782709291772e-06,-8.031928995753167e-05,-1.0733621207945729e-05,2.385249157321248e-07
3,1.9383163703605688,25.33483530123175,-3.990483343563942,1.775022914573247e-06,8.143240623094826e-05,-1.2339688973875384e-05,1.1131162734165972e-07
4,27.842847031120435,0.8697709908715453,-3.675333322635345,2.6800013526681715e-05,2.21033088578438e-06,-1.175132751506947e-05,-1.4311494943927607e-07
5,-47.300669602264826,-1.4443438350415592,-4.046386608083332,-4.575876891212363e-05,-4.341153466324717e-06,-1.2769033822193218e-05,6.519681030011479e-07
6,4.015819534449396,-49.95293152652085,-3.587188546724473,3.7955277215874745e-06,-0.0001606067765929657,-1.1846737481362323e-05,-2.5442657678093034e-07
7,1.1778031307366723,50.39261340011229,-4.264666420394039,1.4634497433981558e-06,0.00016184710615477278,-1.3595920196731257e-05,-2.5442657678093034e-07
8,52.858168958255774,1.729260124588459,-3.600184731134052,5.089500543088877e-05,5.024924891423482e-06,-1.1194769378361174e-05,-1.3039362060022956e-06
9,-38.40278064058628,-23.433295769306277,62.85584403378866,-3.75304047097269e-05,-8.081224145004473e-05,0.0001939525598123171,1.5583627827832265e-06
10,-45.564633700915984,0.237986698579394,62.89642811706006,-4.391765471881627e-05,-3.1008239045176548e-06,0.00019452501961007422,1.0972146123677854e-06
11,-20.561090526125376,-40.06327319138794,63.362346551652095,-2.0181444042022954e-05,-0.0001356570704073852,0.0001950338727636361,1.95590430900345e-06
12,3.33856760213804,-45.73829625979028,63.702720647660776,3.0826860723838576e-06,-0.00015478676864910182,0.00019632190730858957,1.7491827153689244e-06
13,-39.840748919374526,24.164326784525255,63.42538284035726,-3.811578460708617e-05,7.489682353988797e-05,0.0001959720707655158,8.904930187332676e-07
14,26.88658441889236,-38.651479108818734,63.74179322822104,2.6030522209991717e-05,-0.00013158624517889023,0.00019608338239285745,1.160821256563026e-06
15,-23.045560368547942,42.058931368217486,63.09847561271485,-2.1644893785421113e-05,0.00013295378802908776,0.0001953996109677587,-3.021315599273574e-07
16,24.383099140509994,43.47634161858918,63.277655287872,2.4373519436015097e-05,0.00013669067837555773,0.0001957812508329301,-7.950830524404244e-07
17,49.27948280122659,3.099968076787329,63.654272110768,4.8152217363423195e-05,3.4347587865426334e-06,0.00019574944751083245,-4.452465093666373e-07
18,0.4895090746268606,49.090460451786925,63.93865717157978,1.2840591296912852e-06,0.00015601119654986008,0.0001982460082954954,-4.770498314642705e-08
19,42.25725755704337,26.803781156610853,63.59512740057877,4.166110963060879e-05,8.152781619724112e-05,0.00019600387408761342,-5.247548146106887e-07
20,43.61054457891884,-20.780529111000504,65.45527002740081,4.2496692226032904e-05,-7.352928068969045e-05,0.00020187158701462374,3.1803322097617416e-07
21,-86.77936270898398,9.607450549750938,-4.197817984473184,-8.26188192232617e-05,3.167610880922651e-05,-1.272132883904679e-05,1.2721328839047076e-07
22,-86.09925878269702,-15.11351770122533,-3.970469389420864,-8.172186615472735e-05,-4.6401046940423165e-05,-1.251460724541228e-05,-9.54099662928487e-08
23,-78.62622669547487,-38.45902504718551,-4.235192231403673,-7.503248458571061e-05,-0.0001206777056994076,-1.283264046638845e-05,-7.950830524403766e-08
24,-80.90857716939671,33.454404188332816,-4.40657455921912,-7.656674641346675e-05,0.00010720899879106683,-1.1958049108703982e-05,9.540996629285442e-08
25,-68.81450578608337,54.76570098142258,-4.60773711081292,-6.498661021812587e-05,0.0001749659765200398,-1.3405100264145554e-05,1.5901661048816438e-08
26,-65.3638009047451,-58.98572241187731,-3.725233954932905,-6.210219798194432e-05,-0.00018673320569615807,-1.2164770702338494e-05,-2.067215936345256e-07
27,-51.44681406502647,71.94873766171106,-4.887620526170041,-4.802475561157884e-05,0.00023065359351296711,-1.4502314876513338e-05,-2.703282378297243e-07
28,-46.85888385337364,-75.23994809612383,-4.031652504375598,-4.456440508928578e-05,-0.00023949491705610462,-1.2896247110583682e-05,-4.293448483178453e-07
