,0
A_0_0,-0.0002557220398072801
A_1_0,-0.7925564745957587
A_1_1,0.00030604552985054957
B_1_1,-0.004154137232797099
A_2_0,8.697416064197563e-05
A_2_1,-0.005616834371416108
B_2_1,1.559339027158403e-05
A_2_2,0.00011829707070423193
B_2_2,-0.0017888014305158782
A_3_0,-1.44922123954987
A_3_1,0.005988123113198398
B_3_1,-0.03865426375077636
A_3_2,0.019612277162497818
B_3_2,-0.002173215077200469
A_3_3,-0.0035548993862224254
B_3_3,-0.0061770496959762024
A_4_0,-0.05080164729180944
A_4_1,0.022842821708227098
B_4_1,-0.018394035165381822
A_4_2,0.027844740678384484
B_4_2,0.03772125366293805
A_4_3,0.033614270655897636
B_4_3,-0.02725679587456712
A_4_4,-0.07847207131271614
B_4_4,0.045273756778753664
A_5_0,19.217011349415454
A_5_1,-0.49581320500640386
B_5_1,1.1435105975595183
A_5_2,-0.284236378399998
B_5_2,-0.12622626352861174
A_5_3,-0.13528113739952902
B_5_3,-0.1529513967081527
A_5_4,0.07337047966584667
B_5_4,-0.09173805959222944
A_5_5,0.1179498054077979
B_5_5,0.08921250411825271
