,0
A_0_0,4.0632971886906353e-07
A_1_0,3.838216152225986e-06
A_1_1,-1.5344179474048163e-05
B_1_1,-7.610204548313181e-06
A_2_0,-0.00014394915866497934
A_2_1,-1.6769322834720574e-05
B_2_1,-1.2140805899342139e-05
A_2_2,1.6083339391389492e-05
B_2_2,8.814074390446825e-06
A_3_0,5.945918697938745e-05
A_3_1,-3.7144302936998365e-05
B_3_1,-0.0017468178156815433
A_3_2,-2.482769246213347e-06
B_3_2,2.8774486376276594e-05
A_3_3,-4.8599763242598145e-05
B_3_3,4.738580596696008e-05
A_4_0,0.0012885567203872377
A_4_1,-0.00035497156740456115
B_4_1,0.00048458152656242944
A_4_2,0.0010393337580284956
B_4_2,-0.00011709212981130009
A_4_3,8.141095021352408e-05
B_4_3,-0.00038580855241512825
A_4_4,0.00016513105420251035
B_4_4,-0.000706917813826286
A_5_0,0.0029809015695419056
A_5_1,-0.00587935637127424
B_5_1,-0.033352724572856214
A_5_2,0.0007787984551973967
B_5_2,-0.00031881651819637966
A_5_3,0.00020445331411970345
B_5_3,-0.0009642410604319973
A_5_4,0.0009522067805041981
B_5_4,-0.001126557008112614
A_5_5,-0.0015286854291950457
B_5_5,-0.0019343078515936998
A_6_0,0.12889698699090543
A_6_1,0.004268885037373851
B_6_1,-0.00791895970176147
A_6_2,-0.0026370654449453697
B_6_2,0.008089133921818616
A_6_3,-0.009127235208585502
B_6_3,0.0068890594950138774
A_6_4,-0.006311579730811814
B_6_4,-0.0014044267893373623
A_6_5,0.002518147478821609
B_6_5,-0.01621343534602525
A_6_6,-0.003465178546411627
B_6_6,0.0038697367189292355
A_7_0,-0.13658597754249494
A_7_1,0.12405176940168507
B_7_1,0.3642908541859964
A_7_2,-0.02433845499393117
B_7_2,-0.021941792507025104
A_7_3,0.024170985269972675
B_7_3,0.03163975880368554
A_7_4,0.04185329990699304
B_7_4,-0.054179103997957355
A_7_5,-0.04295318019046733
B_7_5,-0.005834046288907063
A_7_6,0.025887652054559736
B_7_6,-0.004128511695392231
A_7_7,0.005879026405307373
B_7_7,-0.011561014960192515
A_8_0,-7.417050333024285
A_8_1,0.14093477347220335
B_8_1,-0.2574423114283765
A_8_2,0.25424614834785697
B_8_2,-0.021897574020348864
A_8_3,-0.012502649842813851
B_8_3,0.09021066984790083
A_8_4,0.02461873061534764
B_8_4,0.4059558126271915
A_8_5,0.06419247833760923
B_8_5,-0.09315580939497858
A_8_6,-0.11803546875906812
B_8_6,-0.26344731981709013
A_8_7,-0.07571582266384974
B_8_7,-0.07187428378212901
A_8_8,0.13770250107541543
B_8_8,-0.0368816884546001
