,0
A_0_0,-0.0001793705891279552
A_1_0,-0.0098709760940019
A_1_1,-1.17214248358506
B_1_1,-0.0034063396829150843
A_2_0,-0.007877397491119736
A_2_1,-0.011157227918464118
B_2_1,-0.004612264202299013
A_2_2,-3.660323143180546e-05
B_2_2,-0.0028825201987338093
A_3_0,-0.009083215414641516
A_3_1,-1.3063831500936665
B_3_1,-0.025520286374407616
A_3_2,-0.0022290165420004713
B_3_2,-0.004744445245552751
A_3_3,-0.3168399605074777
B_3_3,-0.006716852893021568
A_4_0,0.00803155118401094
A_4_1,0.08908086919655041
B_4_1,-0.019326810926482193
A_4_2,0.006300195249868949
B_4_2,0.0036412392033231523
A_4_3,0.017486227178376813
B_4_3,-0.004851622078644047
A_4_4,0.007740440373971392
B_4_4,0.011035345349825098
A_5_0,0.9953679737560606
A_5_1,49.929036296920565
B_5_1,0.3735590712527501
A_5_2,-0.8194066148777971
B_5_2,0.7703720759640321
A_5_3,2.409465400256546
B_5_3,-0.11669255060590697
A_5_4,-0.21935019666145078
B_5_4,-0.020938259182549355
A_5_5,0.8712555806361206
B_5_5,0.04593604046204536
