,0
A_0_0,0.00025909411778814596
A_1_0,-0.7923935652575033
A_1_1,0.0012597853847452652
B_1_1,0.003739232700961217
A_2_0,-0.0034024975211108194
A_2_1,-0.0026646978633230794
B_2_1,0.0051735854929662916
A_2_2,0.013223019601651157
B_2_2,-0.007389553811490477
A_3_0,-1.436228437289668
A_3_1,-0.003961390739682022
B_3_1,0.0008941165589928411
A_3_2,0.006546517586554969
B_3_2,-0.03647804582664782
A_3_3,0.004350942735541104
B_3_3,0.03288614070760837
A_4_0,-0.04207269648924759
A_4_1,-0.031665466094354916
B_4_1,-0.03786987469363722
A_4_2,0.08414432939747156
B_4_2,-0.0212814948332998
A_4_3,-0.034347665777382894
B_4_3,0.047182623539468976
A_4_4,-0.07860669295393093
B_4_4,0.048634367758803754
A_5_0,19.280150542937786
A_5_1,0.23625971030840043
B_5_1,-0.37218405288186945
A_5_2,-0.10410987848633463
B_5_2,0.6530170851025608
A_5_3,0.2462076722228184
B_5_3,0.3019365345459552
A_5_4,-0.05405296269088177
B_5_4,-0.14435793815047263
A_5_5,0.054648574281676056
B_5_5,-0.21653020251997895
A_6_0,0.15556622757726832
A_6_1,-0.4254585733434396
B_6_1,-0.7398111870733164
A_6_2,-1.1949593297311534
B_6_2,1.2873702863420717
A_6_3,-2.253974577767276
B_6_3,-1.4368029703779845
A_6_4,0.6067304970975843
B_6_4,0.35033525065471266
A_6_5,0.5000702063098946
B_6_5,-0.3284001357681457
A_6_6,-0.7131805913924576
B_6_6,-0.623070634255645
A_7_0,18.897005862349243
A_7_1,-1.3802188091321976
B_7_1,4.492303430786598
A_7_2,-4.497609356323405
B_7_2,8.035530934715888
A_7_3,1.9567930939571407
B_7_3,-17.165132372231653
A_7_4,15.963111046323155
B_7_4,-1.9932991662976833
A_7_5,-0.16510287507895405
B_7_5,-4.226736202580308
A_7_6,3.2150616736427025
B_7_6,3.6345709255863508
A_7_7,1.3386677002560845
B_7_7,1.0721755570929283
A_8_0,12.260866864843763
A_8_1,-46.86929719309509
B_8_1,-32.478172303475205
A_8_2,-4.574691105050492
B_8_2,-58.55028261818607
A_8_3,-14.960705081286205
B_8_3,-36.32929053640494
A_8_4,32.79054157675953
B_8_4,64.04650693432008
A_8_5,-60.59584637730298
B_8_5,-22.545761032180053
A_8_6,-28.772058920485193
B_8_6,44.86677179091321
A_8_7,-7.406732762361996
B_8_7,-41.52425166793342
A_8_8,23.40054190366087
B_8_8,-15.71966947157946
