,0
A_0_0,0.00038455069188390243
A_1_0,0.003780800007650098
A_1_1,-1.1760495737637793
B_1_1,0.000391318987784245
A_2_0,-0.03884167078637846
A_2_1,-0.010583893159271928
B_2_1,-0.012355267491517571
A_2_2,0.006012687357922803
B_2_2,-0.0025865275911415584
A_3_0,0.020393344337084788
A_3_1,-1.339550955185093
B_3_1,-0.3449811026473815
A_3_2,-0.0002218672103117845
B_3_2,0.015478308919233862
A_3_3,-0.31871372986121266
B_3_3,0.00980170297826831
A_4_0,0.48591004192629994
A_4_1,-0.10039819105152076
B_4_1,0.2980781213927812
A_4_2,0.20950707204620794
B_4_2,-0.11815079062632494
A_4_3,0.07389132643212314
B_4_3,-0.10814535910408823
A_4_4,0.07682878817845618
B_4_4,-0.1197335431814691
A_5_0,0.38836087632330524
A_5_1,48.22957182412791
B_5_1,-9.545524231335094
A_5_2,-0.21972987094393562
B_5_2,-0.851710557663319
A_5_3,1.2593876230156318
B_5_3,0.11815157724147232
A_5_4,0.25159493426153645
B_5_4,-0.2909317812198607
A_5_5,0.7273091841452808
B_5_5,-0.431946837381955
A_6_0,36.239641402901974
A_6_1,-1.5907084277971049
B_6_1,1.4839690528500171
A_6_2,-1.62104356768358
B_6_2,1.0819929470982628
A_6_3,-0.04047752171670392
B_6_3,2.217759485905978
A_6_4,-1.5686179397137223
B_6_4,-0.022758922731286366
A_6_5,-0.6377817656868364
B_6_5,-0.81097618412174
A_6_6,-1.117655895564199
B_6_6,2.561326937222841
A_7_0,-72.32483696777865
A_7_1,15.870085367530779
B_7_1,114.63325161746599
A_7_2,-24.471014052591027
B_7_2,-15.752419376043441
A_7_3,32.49982618089869
B_7_3,0.5818698379016347
A_7_4,12.867543826059627
B_7_4,6.696779654337401
A_7_5,19.33187503358264
B_7_5,4.61236992025602
A_7_6,2.581416333301946
B_7_6,-22.125296256158116
A_7_7,-22.456548187889453
B_7_7,1.8419874690909888
A_8_0,-2407.457530822045
A_8_1,30.091645668470882
B_8_1,-39.51751640136814
A_8_2,-32.39997338695138
B_8_2,-150.55399292912642
A_8_3,81.86178759129128
B_8_3,-50.08290068452502
A_8_4,121.02789056652797
B_8_4,108.20761667127846
A_8_5,-106.28226913919951
B_8_5,32.21740824197895
A_8_6,-158.8466054939797
B_8_6,28.645802805540104
A_8_7,11.267459023608168
B_8_7,18.832582749142695
A_8_8,46.125118485022696
B_8_8,-17.930507322444992
