,x,y,z,B_Gx,B_Gy,B_Gz,B0
0,-13.906804717039316,0.5348283125787436,-1.6951020228372315,-1.2968053048757207e-05,6.201647809035309e-07,-4.9613182472282475e-06,-1.860494342710593e-06
1,-14.077192422989944,0.4979698633886765,23.33437279155678,-1.3397646360528925e-05,4.2934484831782917e-07,7.267059099305478e-05,-1.7332810543201252e-06
2,-13.882489876557411,-24.476631362375013,-1.5421519764347351,-1.2930286603766288e-05,-8.01920766691412e-05,-4.436563432617568e-06,-1.8604943427105957e-06
3,-14.165295295146027,25.77339902585067,-1.6193988379441222,-1.3119118828720888e-05,8.159142284143636e-05,-5.04082655247229e-06,-2.5283641067605435e-06
4,-14.015697113273337,0.5793261152641909,-26.81701202967387,-1.3435412805519845e-05,6.837714250987647e-07,-8.267273579275533e-05,-1.542461121734423e-06
5,-14.607077701224918,0.4077219001456021,48.36052265319232,-1.4176579288466652e-05,-1.1131162734165909e-07,0.00015058873013221638,-5.56558136708297e-07
6,-14.476244608934788,-49.54343600562898,-1.5548127315803248,-1.3336275887418678e-05,-0.00016070218655925858,-4.531973398910418e-06,-1.6219694269784594e-06
7,-14.201934176799869,50.84414365038346,-1.5722653698767717,-1.3213534941198187e-05,0.0001622128443588954,-5.1998431629603755e-06,-2.4329541404677e-06
8,-13.866347129586638,0.7259907137594123,-51.84633251741226,-1.3034144327491316e-05,8.427880355868498e-07,-0.00016090890815289308,-1.1608212565630196e-06
9,52.10513453463765,-22.458765039519676,40.28590726697436,5.0370996006639754e-05,-7.64233830005736e-05,0.00012414426780804784,-2.3216425131260405e-06
10,52.49970511755373,-39.59368872624286,22.92568537019925,5.061175709345687e-05,-0.00013137952358525574,7.011042356419662e-05,-2.4806591236141276e-06
11,52.84885860517099,-45.94936925746769,-0.8019107328006156,5.066368595531938e-05,-0.00015098627165843658,-1.7809860374665507e-06,-2.87820064983434e-06
12,52.35310694654495,1.405251683033886,46.77209378515416,5.0734498039677356e-05,6.996730861475734e-07,0.000143894130830668,-2.0672159363451033e-06
13,53.01779310430315,-39.5360884437525,-24.541643046780816,5.1211299407687724e-05,-0.00013106149036427956,-7.365649397808091e-05,-2.9259056329807666e-06
14,53.12585597264572,25.15296166946168,40.371974306333584,5.150871016199122e-05,7.801354910545444e-05,0.0001229357415683384,-2.639675734102203e-06
