,0
A_0_0,5.791518656800452e-05
A_1_0,-0.004943276801250494
A_1_1,-1.176819498050376
B_1_1,-0.010736233230549475
A_2_0,-0.05279818795643795
A_2_1,-0.018378921087247535
B_2_1,-0.006949613040638389
A_2_2,0.0031270617396561857
B_2_2,-4.599218802233453e-05
A_3_0,0.023845463190547308
A_3_1,-1.370295934150689
B_3_1,-0.39591613705098033
A_3_2,-0.012632842580617214
B_3_2,0.0016847628808061407
A_3_3,-0.3235234644875598
B_3_3,0.024122289425776166
A_4_0,0.20270974063646166
A_4_1,-0.000784372160271899
B_4_1,0.22257420586599266
A_4_2,0.10790140022231956
B_4_2,-0.055178984929490124
A_4_3,0.11744451277526885
B_4_3,-0.09977871532596397
A_4_4,0.060772807870804565
B_4_4,-0.1630583442185747
A_5_0,0.8334481645994052
A_5_1,48.66013521399131
B_5_1,-6.151030571483167
A_5_2,-0.8169970446887277
B_5_2,0.9939788557236373
A_5_3,2.150532746981546
B_5_3,-0.48123025172063016
A_5_4,0.11018900519525876
B_5_4,-0.08411594977201729
A_5_5,0.5163404022215121
B_5_5,-0.6267962872986116
