,0
A_0_0,-0.00027617997877560526
A_1_0,0.017426949434493067
A_1_1,0.005620595782912402
B_1_1,-1.1699016134199838
A_2_0,-0.011274526578414296
A_2_1,-0.013736653594445017
B_2_1,0.007976587417176467
A_2_2,-0.0003699606363996305
B_2_2,-0.004175596615238049
A_3_0,-0.02299239145519195
A_3_1,0.014187080483298451
B_3_1,-1.2890405774793363
A_3_2,-0.0079779649108829
B_3_2,-0.006826555728495467
A_3_3,-0.008686390420696629
B_3_3,0.2898831775828843
A_4_0,-0.02344809623395388
A_4_1,0.061251556141902364
B_4_1,0.08415629987651096
A_4_2,0.0016860396974104398
B_4_2,0.013705472878634604
A_4_3,0.06286311847658708
B_4_3,0.01568903211981085
A_4_4,-0.005425461913806489
B_4_4,0.033343423557017166
A_5_0,-1.5734351443675003
A_5_1,-0.5113912847706839
B_5_1,47.64806758143749
A_5_2,-0.8718110136147005
B_5_2,-0.24951792884244653
A_5_3,-0.2507291406756484
B_5_3,-1.8405894676505983
A_5_4,-0.028353493113228077
B_5_4,0.10815724997498868
A_5_5,-0.06109673524156283
B_5_5,0.9579417225079497
A_6_0,1.5345877269509287
A_6_1,0.9567263986770558
B_6_1,0.6602276133246261
A_6_2,-0.08287579372847612
B_6_2,1.8372023761797422
A_6_3,-0.13375031175451466
B_6_3,0.9224139193621188
A_6_4,-0.5918310262444625
B_6_4,0.23570685287574056
A_6_5,0.5342811284330338
B_6_5,-0.14511337008913153
A_6_6,0.4478813291643349
B_6_6,0.21600295962920793
A_7_0,2.6650564602517868
A_7_1,4.199589446903011
B_7_1,-40.81278485977174
A_7_2,5.109132076181498
B_7_2,-3.8279063413772727
A_7_3,-4.611381038984201
B_7_3,-20.10587342227519
A_7_4,-4.458818396848136
B_7_4,-3.1187574895165526
A_7_5,-5.487915480849246
B_7_5,11.953483750802008
A_7_6,-9.368071445192472
B_7_6,-0.7672474065321462
A_7_7,-1.2154921665668634
B_7_7,6.10577591756222
A_8_0,19.437631437381274
A_8_1,-0.19313986250301138
B_8_1,-10.163555212765248
A_8_2,-17.350387644807267
B_8_2,-47.964396602647845
A_8_3,-22.953724048410262
B_8_3,-50.83899405462597
A_8_4,-72.02554274438143
B_8_4,63.74710360505643
A_8_5,54.17497187784706
B_8_5,-63.59566504525336
A_8_6,64.78639223551197
B_8_6,-11.311607613562431
A_8_7,-60.509686632178415
B_8_7,-48.184686883792835
A_8_8,-28.932579644897466
B_8_8,7.949265690838073
