,0
A_0_0,-4.651267736965981e-07
A_1_0,-3.5713813693863693e-06
A_1_1,1.6066476329040845e-05
B_1_1,8.686686719502306e-06
A_2_0,0.0001344816338276
A_2_1,2.303817716377692e-05
B_2_1,6.793836780613559e-06
A_2_2,-1.4595377494348746e-05
B_2_2,-7.104929184725275e-06
A_3_0,-7.00300853207717e-05
A_3_1,0.0003499673655117
B_3_1,0.0012726923625464
A_3_2,5.59227760043689e-06
B_3_2,-9.880313809912436e-06
A_3_3,-8.292684627292332e-06
B_3_3,-0.0001211561945229
A_4_0,-0.0012295776192338
A_4_1,0.0003656033823885
B_4_1,-0.0005115769117382
A_4_2,-0.0010913075973047
B_4_2,0.0002330109408216
A_4_3,-0.0003293357296858
B_4_3,0.0002956111977921
A_4_4,-0.0002204531510891
B_4_4,0.0006126098483198
A_5_0,-0.0026082149726651
A_5_1,0.0082965589645115
B_5_1,0.0326339568931368
A_5_2,-0.0010684203172713
B_5_2,0.0007119062004008
A_5_3,0.000457834743855
B_5_3,0.0011993327096017
A_5_4,-0.000712320796321
B_5_4,0.0004948944429235
A_5_5,0.0015413438511812
B_5_5,0.0018161187971773
A_6_0,-0.1223560140113987
A_6_1,-0.003273159798053
B_6_1,0.0042565311956123
A_6_2,-0.0011736493922836
B_6_2,-0.0044932612413478
A_6_3,0.0040119394505689
B_6_3,-0.0057972600822585
A_6_4,0.0063341246284104
B_6_4,0.0023179373749364
A_6_5,0.0004998098126896
B_6_5,0.0170738022013506
A_6_6,0.004715507243909
B_6_6,-0.0038120090313604
A_7_0,0.1605899472708568
A_7_1,-0.1388694475268166
B_7_1,-0.3723408749098882
A_7_2,-0.0045426088186107
B_7_2,-0.0150309768072927
A_7_3,0.0506928187674887
B_7_3,0.007436348671677
A_7_4,-0.0064997510160936
B_7_4,0.0097198933239078
A_7_5,0.0089895459126039
B_7_5,0.0241426813819888
A_7_6,0.0025620712151376
B_7_6,0.0036047568000784
A_7_7,0.0159143167781476
B_7_7,-0.0207977890059529
A_8_0,7.513027620977598
A_8_1,-0.1782089456331066
B_8_1,0.5520907197161312
A_8_2,-0.2939634027591147
B_8_2,-0.0663915592953292
A_8_3,-0.1258981543826678
B_8_3,-0.0380912899957117
A_8_4,0.0637589570491001
B_8_4,0.1237526513839578
A_8_5,0.2077547498311256
B_8_5,0.0257957109106956
A_8_6,-0.0872847590180612
B_8_6,0.003254689609741
A_8_7,-0.0909481525233426
B_8_7,-0.1019873167695073
A_8_8,0.0487636214291429
B_8_8,0.0570147105455837
