,0
A_0_0,-4.5160622128343065e-05
A_1_0,-0.002994334007191476
A_1_1,-1.1716409254946685
B_1_1,-0.003598920267493
A_2_0,-0.006941832360449415
A_2_1,-0.010826113499831647
B_2_1,-0.005421411246788291
A_2_2,-0.00027564470079552715
B_2_2,-0.002842549217395804
A_3_0,0.01117129474115551
A_3_1,-1.2650785873255812
B_3_1,-0.021365125643644692
A_3_2,-0.020782008065329007
B_3_2,0.0028789235356769813
A_3_3,-0.32324857205005525
B_3_3,-0.006189276267205822
A_4_0,-0.035448632686131985
A_4_1,0.10774788649385203
B_4_1,-0.053334270914041845
A_4_2,-0.008053550497266174
B_4_2,0.026124250564222178
A_4_3,0.03838168503328467
B_4_3,0.004651787216951049
A_4_4,0.003015184606712299
B_4_4,0.016504302656673384
A_5_0,-0.185985236663553
A_5_1,50.32886524006659
B_5_1,0.1686542360657405
A_5_2,0.2979969490084585
B_5_2,0.9872870387920614
A_5_3,2.1489187218101744
B_5_3,-0.11862764570697616
A_5_4,-0.08663739429609323
B_5_4,0.04262883588767951
A_5_5,0.8160330553131198
B_5_5,0.09968319640494819
A_6_0,3.1868342780762386
A_6_1,0.19045530377214323
B_6_1,0.33381877567048646
A_6_2,0.418811780239967
B_6_2,0.8980874441751113
A_6_3,-0.09585014873774342
B_6_3,-0.12609544020141705
A_6_4,0.9881955716798582
B_6_4,-0.5953566327283183
A_6_5,-0.1116274814368857
B_6_5,0.48661996771605737
A_6_6,0.6570606118668856
B_6_6,-0.162411993680405
A_7_0,7.878423296222152
A_7_1,-44.094696899680514
B_7_1,4.214396977645861
A_7_2,-5.331232303268203
B_7_2,-1.333199461864761
A_7_3,30.53273861834023
B_7_3,-2.981734291475441
A_7_4,5.103251898203309
B_7_4,-3.400127823812648
A_7_5,4.325876198140933
B_7_5,-4.392425358842338
A_7_6,-0.6857966941939866
B_7_6,-4.079019936954211
A_7_7,-0.1376629802672689
B_7_7,-1.8338980800376115
A_8_0,-69.87813129093247
A_8_1,29.705487989072473
B_8_1,-41.04720588667434
A_8_2,-33.75557202918056
B_8_2,-57.50339708185871
A_8_3,-52.52751936825447
B_8_3,35.39058798976329
A_8_4,17.65584107425606
B_8_4,21.82295380370451
A_8_5,22.571943698893595
B_8_5,-14.328113801465312
A_8_6,43.446980851342474
B_8_6,-36.299254559551464
A_8_7,-26.32865571404771
B_8_7,7.231884104250223
A_8_8,13.80469285864383
B_8_8,8.420888446148656
