,0
A_0_0,2.9394935183764654e-08
A_1_0,-4.902330281919275e-06
A_1_1,-0.0011730750695606556
B_1_1,4.434283909655057e-06
A_2_0,5.510322046801047e-05
A_2_1,6.433062174089556e-06
B_2_1,-1.2923266536878668e-05
A_2_2,-9.288624151256335e-06
B_2_2,-5.305985439931739e-06
A_3_0,-6.504822314539868e-05
A_3_1,-0.0013286889443453436
B_3_1,0.000519138498835825
A_3_2,1.127355658641111e-05
B_3_2,-1.171729289529838e-05
A_3_3,-0.00028797935786564294
B_3_3,-5.8333046487822305e-05
A_4_0,7.951813364787329e-05
A_4_1,-0.0005734391680611521
B_4_1,-0.000174436205973667
A_4_2,-0.000621617172125436
B_4_2,0.00016407487644548864
A_4_3,-6.0583123591378475e-06
B_4_3,6.737403427380856e-05
A_4_4,-2.1711973491831166e-05
B_4_4,0.0002231460034979465
A_5_0,-0.0005256605752097456
A_5_1,0.05263580018753249
B_5_1,0.014157764396156406
A_5_2,-0.0002912204703212227
B_5_2,-0.0013188736485031966
A_5_3,0.0026672920384343264
B_5_3,0.0007636200802581439
A_5_4,-0.0004296769872676561
B_5_4,0.0005162612671365128
A_5_5,0.0012694389418255328
B_5_5,0.0009034617167588303
A_6_0,-0.0269456689911412
A_6_1,-0.004106827589584518
B_6_1,-0.005053756748404722
A_6_2,-2.914193717994867e-05
B_6_2,-0.0026680888993790785
A_6_3,0.005890337605042455
B_6_3,-0.004677869256903646
A_6_4,0.0027044372721700682
B_6_4,-0.0007377858009702111
A_6_5,-0.003189406277391266
B_6_5,0.006079520573017722
A_6_6,7.07599893161028e-05
B_6_6,-0.0039640934325684335
A_7_0,-0.008441747009198967
A_7_1,-0.013285469183196771
B_7_1,-0.13679095580163356
A_7_2,-0.008121323545366144
B_7_2,0.011311947305650423
A_7_3,0.03581192399293512
B_7_3,0.007137656621432969
A_7_4,0.0022537274284607513
B_7_4,0.011459423919814936
A_7_5,0.007179132924015602
B_7_5,-0.0017139944662691166
A_7_6,0.005041559505572649
B_7_6,-6.883900305923274e-05
A_7_7,0.018940997107066714
B_7_7,-0.0017746950927761708
A_8_0,4.3726830756172195
A_8_1,-0.028923172195971923
B_8_1,-0.3235500277263453
A_8_2,0.01935190780574573
B_8_2,-0.06184422785576227
A_8_3,0.11445596086354701
B_8_3,-0.0665922232117676
A_8_4,-0.07665291642964951
B_8_4,-0.12065757133241159
A_8_5,-0.008579469514948241
B_8_5,-0.06313959947950863
A_8_6,-0.10680675166260187
B_8_6,-0.12027078690412887
A_8_7,0.013145925473112939
B_8_7,-0.0611745497482365
A_8_8,0.07438502304929986
B_8_8,0.011521414764948805
