,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,x_B0,y_B0,z_B0
92,-114.63499999999999,-12.66,97.11500000000001,150.77489683358135,-107.88569870663305,-13.598353411479975,100.2089886306806,147.8718384389191,-0.9649999999999892,-0.08000000000000007,0.1150000000000091
93,55.805,132.565,-3.065,143.87123354669376,57.747673401943764,136.07769058357493,-4.45864532524744,147.8912139920187,1.0750000000000028,0.125,0.9750000000000001
94,-18.16,143.92000000000002,-3.495,145.11195410191675,-19.98600616072807,146.5243489766908,-4.8945238236835324,147.96209531079347,1.2699999999999996,-0.04999999999998295,0.9749999999999996
95,-89.325,111.225,26.729999999999997,145.14526735941865,-92.1269928870698,111.86950708432393,29.857478529631898,147.96499064931288,1.5150000000000006,0.11499999999999488,0.9199999999999982
96,103.52,98.64500000000001,-2.895,143.02643198168772,106.64840130268372,102.49544075001734,-4.304026780704278,147.97878740376137,0.5,-0.10499999999998977,0.875
97,135.84,48.7,-3.245,144.3455575060745,138.72937103232238,51.32331119393138,-4.7206055861685945,147.99393492989182,0.5200000000000102,-0.07000000000000028,0.915
98,37.515,139.56,-3.0199999999999996,144.55592415238874,38.86550085329058,142.75545281032996,-4.486058566768886,148.01949596294386,1.375,0.030000000000001137,1.08
99,0.15000000000000002,144.975,-3.2150000000000003,145.02113192745918,-0.5410005044314211,147.95795139810215,-4.766699241091181,148.03570341348052,1.4100000000000001,0.03499999999999659,1.0150000000000001
100,-49.385,-25.635,138.33,149.11919779281874,-50.51119163121161,-27.2100193974713,136.57056019927788,148.13265524103835,-2.5150000000000006,0.125,0.25
101,117.31,-70.58,61.055,149.90536412109643,113.19414001554217,-69.41969620440163,65.81261383082503,148.20022838786343,1.4699999999999989,0.10999999999999943,0.625
102,-104.32,97.4,26.695,145.20442601389004,-106.84363703092247,98.2536371396953,30.148289110879777,148.25066381466092,1.2700000000000102,0.07000000000000739,1.0549999999999997
103,-20.549999999999997,-53.395,137.23000000000002,148.7452704820504,-21.049865695032672,-54.410004716680206,136.2906089230705,148.2520675730002,-4.509999999999998,0.125,0.2600000000000193
104,142.14,30.1,-3.3,145.333534565097,144.64168064225444,32.207975332851596,-4.546163634729711,148.25396135635378,0.21999999999999886,0.08000000000000185,1.0700000000000003
105,-37.605000000000004,-41.989999999999995,138.16500000000002,149.261334345293,-38.23727824588778,-43.42984677380786,136.50851109443525,148.26602658623258,-3.7050000000000054,0.09000000000000341,0.5150000000000148
106,-91.11,-70.05,96.92,150.344127607624,-86.32415357570457,-67.83400168878033,99.64798283044148,148.26675877569875,-1.980000000000004,0.09000000000000341,0.6899999999999977
107,-116.92,81.99000000000001,26.5,145.2482081180264,-119.32184229700206,82.77308825573635,29.929429363687575,148.27291367805014,1.4399999999999977,-0.01999999999999602,1.0199999999999996
108,-37.115,139.945,-3.64,144.83589152993898,-39.68439758606403,142.79624404309567,-4.809618827629887,148.28604505431804,0.9750000000000014,-0.045000000000015916,1.1
109,-110.32,-32.255,97.715,150.8627338500869,-104.05586912273824,-32.26407326312276,100.60142687844994,148.28769811551024,-1.6399999999999864,-0.16499999999999915,0.585000000000008
110,-54.815,133.655,-3.385,144.50420334465488,-58.193115403237336,136.32396187700425,-4.8628008428760845,148.30478109020922,0.7650000000000006,-0.07499999999998863,1.1050000000000004
111,140.85500000000002,-31.52,27.32,146.90217027563835,141.5090348013041,-32.373278798662966,30.50623635208875,148.3356550763914,1.2350000000000136,0.030000000000001137,0.6000000000000014
112,-136.04500000000002,46.785,26.439999999999998,146.27998594612095,-137.45419965123452,47.17967340800053,29.78858812188193,148.3473578023625,1.204999999999984,-0.05500000000000682,1.0599999999999987
113,-72.745,124.115,-3.9850000000000003,143.92044779430643,-76.4416697707777,127.18710859090307,-5.226910061636957,148.48302952812904,0.4749999999999943,-0.015000000000000568,0.835
