,x,y,z,B_Gx,B_Gy,B_Gz,B0
0,-1.3263381065206372,-2.295878978306319,-4.659918773671946,-3.150221420861798e-06,-5.495123079999527e-06,-5.440956675127705e-06,-6.632045096551154e-07
1,0.0594035108883333,17.363130426635603,-4.773801986596147,2.3685875344825547e-07,4.102393609723785e-05,-5.539059916149424e-06,1.1842937672412773e-07
2,19.052542617241603,-2.1203100137403723,-4.467835496541427,4.515712134490991e-05,-5.3766937032753995e-06,-5.259842999395298e-06,-2.0132994043101903e-07
3,-20.604899126173965,-2.567810011354542,-4.848700459141301,-4.964559472275435e-05,-6.478086906809787e-06,-5.886194461303203e-06,-8.053197617240682e-07
4,-1.11673450431033,-23.08398051787515,-4.9069019927715365,-3.6002530524134834e-06,-5.59105087514607e-05,-5.840916042370102e-06,-5.921468836206387e-07
5,-0.9660638135381266,37.25258954699324,-4.794602615340053,-1.0895502658619748e-06,8.84430585375786e-05,-5.516420706682874e-06,6.158327589654643e-07
6,38.7043574203185,-1.774707643281804,-5.0663619764077055,9.274204491266442e-05,-4.370044001120313e-06,-6.1276793622797454e-06,2.9607344181031933e-07
7,-40.77373222834567,-2.691904834254126,-5.089058050393025,-9.772792167275021e-05,-6.371500467758073e-06,-5.991844105480441e-06,-3.789740055172175e-07
8,-1.2807179807441422,-42.62125555753642,-5.275810442234588,-3.517352488706594e-06,-0.00010233482442731877,-6.195596990679398e-06,-1.19613670491369e-06
9,-0.7431394325806744,57.4339222120665,-4.6653099936568205,-9.355920761206092e-07,0.00013691620243076407,-5.312667821483917e-06,9.829638268102603e-07
10,-60.1739174389529,-2.626010365890168,-5.163029079691365,-0.00014448383960343584,-5.921468836206386e-06,-6.391803472722836e-06,-4.737175068965843e-08
11,54.926952039006125,88.64243079969413,100.86496200107052,0.00013947427696800525,0.00022511055927722202,0.0001489433590804376,-3.908169431896194e-07
12,36.47627779576567,97.47694646516986,101.15349783296564,9.355920761206091e-05,0.0002481687589254097,0.00014999230911905446,-2.1317287810343795e-07
13,70.25475012546772,77.0097599861944,101.03867315619514,0.00017842569897257086,0.00019564533034825902,0.00014905655512777036,-4.0265988086203837e-07
14,-1.6761587051517357,104.36243286307491,100.9649080460462,-1.7053830248274394e-06,0.00026607528068609774,0.00014904900872461484,4.974033822413365e-07
15,26.771318315771524,42.6242941339301,136.2405452111622,6.555066001680471e-05,0.00010372044813499107,0.00021011450305905783,4.44110162715479e-06
16,37.60690748653249,124.22845807311566,65.34557687694951,9.278941666335408e-05,0.00030675577159083563,9.115300371548898e-05,2.8541479790514746e-06
17,83.8131926890771,62.4139733869938,101.00787056047912,0.00021300707697601614,0.0001588493230000725,0.00014922257599719174,-1.5158960220688027e-06
18,55.759712623189785,117.16597373794367,65.51374550065479,0.00013630036967179863,0.0002895598260904923,9.163597351744206e-05,3.3752372366376513e-06
19,89.0040908531623,94.12756146811697,65.97610487173682,0.00021933120569308457,0.0002316597038100663,9.28132124097027e-05,2.415959285172196e-06
20,93.7269310657012,45.80105571866061,101.26932408413782,0.00023774697377368644,0.0001160726321273176,0.00015003004113483203,-1.8356553392239934e-06
21,8.617298994108486,49.52049046740039,136.46980183356592,2.2347623387842904e-05,0.00012066769194421376,0.0002105672872483888,3.4462948626721174e-06
22,73.23127491079468,107.10687213878845,65.93170034057759,0.00018020213962343276,0.0002637659078399773,9.249626347717098e-05,3.410766049654873e-06
23,101.68093759340026,27.154055303736275,100.7200011525828,0.00025836552826135706,6.961278763844228e-05,0.00014878488461417174,-2.4870169112066757e-06
24,-21.978355000207536,128.24450536487834,65.59788331091151,-5.07114591132715e-05,0.0003187052957023002,9.177935517739687e-05,3.5055095510341818e-06
25,113.19427061992016,63.8552098688962,65.96463730461413,0.0002789959256867001,0.00015524906994765906,9.211139691623962e-05,1.8238124015515578e-06
26,49.773051814075146,11.483243340544837,136.5202085030275,0.00011948339817697247,3.102849670172146e-05,0.0002097975541265261,-2.723875664654983e-07
27,-21.09193945136887,103.02733912938572,100.93877880786108,-5.124439130853008e-05,0.00026357642083721866,0.00014878488461417174,3.9081694318962794e-07
28,-40.67235329417642,123.90813544885812,65.14752374731452,-9.583305164516417e-05,0.00030738344728747355,9.07228587356245e-05,3.576567177068653e-06
29,-0.2557378230364016,130.08194184896965,65.9720893250267,1.40930958301712e-06,0.000323063496765748,9.246607786454892e-05,3.2804937352583383e-06
30,-40.252919341191216,97.72875639714904,100.52120163958378,-9.8841157813957e-05,0.0002503360165194612,0.00014899618390252622,7.105762603447595e-07
31,41.38317576542854,29.23285359171246,136.80343247798626,9.953989113662938e-05,7.303539662576958e-05,0.00021092196819669812,2.2146293447411946e-06
32,105.14197227923974,8.420595062464232,100.88972531731912,0.00026586210780799437,2.3259529588618688e-05,0.00014886789504888243,-2.238315220085998e-06
33,-44.544345035467394,29.28783765330952,135.90769492458824,-0.00010376781988568072,7.330778419223507e-05,0.00020936740914666164,1.2553513932757567e-06
34,-57.93331874550245,88.67824963524932,100.51099101578542,-0.0001439627503458497,0.00022757389031308385,0.00014868678137315003,7.342621356895973e-07
35,17.43470494792685,103.66045977263023,101.35762195429412,4.535845128534092e-05,0.000264215939471529,0.00014993193789381032,-3.3160225482755887e-07
36,102.40890792131196,80.53020442655355,66.02038639938344,0.0002522545724223921,0.00019671119473877615,9.201329367521791e-05,2.6528180386204718e-06
37,122.14425027257452,45.65245644594586,65.99676268932531,0.0003011777479471293,0.00011148941524809385,9.21491289320172e-05,2.404116347499794e-06
38,-91.2229197999764,94.12144056006028,64.68618488665165,-0.000219343048630757,0.00023318744276980751,9.028516735260452e-05,4.512159253189268e-06
