,0
A_0_0,-0.0011627995006446648
A_1_0,-0.7930586251315039
A_1_1,0.003631837739873526
B_1_1,0.016458096665302853
A_2_0,0.06055725248130821
A_2_1,0.009513160397900998
B_2_1,-0.008948026858600513
A_2_2,-0.004728795621312404
B_2_2,-0.011795098884600333
A_3_0,-1.3720737856996519
A_3_1,0.0056509459086286
B_3_1,0.7171788623134094
A_3_2,0.059668124968654326
B_3_2,0.015473314766760272
A_3_3,0.03147133724033759
B_3_3,-0.07721031111490448
A_4_0,-0.4069242442157978
A_4_1,0.24525202827347917
B_4_1,-0.23167697600812928
A_4_2,-0.3930091285343045
B_4_2,-0.03336772119457991
A_4_3,-0.11708494746115267
B_4_3,0.22116019943603366
A_4_4,-0.06148951849385252
B_4_4,0.34744385386780624
A_5_0,18.482459927604545
A_5_1,2.5297912118358195
B_5_1,14.195407619676606
A_5_2,0.44823695024080396
B_5_2,0.8541928674559248
A_5_3,1.169714116493612
B_5_3,0.001193017916000094
A_5_4,-0.6849904818106208
B_5_4,-0.3310697435154875
A_5_5,1.3410495716701614
B_5_5,-0.03240760234509231
A_6_0,-66.85186919150766
A_6_1,-1.7206653891205241
B_6_1,4.30578412822905
A_6_2,6.648539138493533
B_6_2,-5.4937314544122025
A_6_3,1.7265056078934757
B_6_3,8.71200255401183
A_6_4,13.346238740475174
B_6_4,-1.582766412548845
A_6_5,3.1554799125101107
B_6_5,6.6256063069008775
A_6_6,2.338417830955548
B_6_6,-6.365813293852605
A_7_0,12.720609059771954
A_7_1,-70.0913467181963
B_7_1,-140.95542705029953
A_7_2,-42.23359695811621
B_7_2,-13.493421895964543
A_7_3,25.734468634510833
B_7_3,-26.391502578794917
A_7_4,-43.04495904083375
B_7_4,-3.690107554544297
A_7_5,2.2629364810164305
B_7_5,-15.12239324712987
A_7_6,11.392195176239213
B_7_6,-36.575115888059734
A_7_7,31.082331657935487
B_7_7,10.788768221421268
A_8_0,3889.0774909910238
A_8_1,-11.730237755825138
B_8_1,-663.3304802329963
A_8_2,128.9482683475252
B_8_2,-179.0095216450048
A_8_3,242.98429491359508
B_8_3,308.2358445055591
A_8_4,428.17274679244167
B_8_4,-163.5936870639986
A_8_5,-372.25187022743046
B_8_5,-172.74994404857458
A_8_6,111.72491818619699
B_8_6,-125.89582326671349
A_8_7,-8.12509513407254
B_8_7,-96.48111780929172
A_8_8,106.48951402524227
B_8_8,-2.081185411595258
