,0
A_0_0,-0.00021329411632286816
A_1_0,-0.005724365400378832
A_1_1,-1.1725752709458455
B_1_1,-0.005482879211453321
A_2_0,-0.012642738670542044
A_2_1,-0.016280317208371437
B_2_1,-0.014930730276588937
A_2_2,-0.0006353691476996189
B_2_2,-0.004296430547579048
A_3_0,-0.05038850922763791
A_3_1,-1.2633665434766517
B_3_1,-0.013856664219577895
A_3_2,-0.015258643638596827
B_3_2,0.018588129751270485
A_3_3,-0.3181242484219589
B_3_3,-0.010230414004010424
A_4_0,-0.06730069783029871
A_4_1,0.4878786833591738
B_4_1,-0.1952487440490084
A_4_2,0.06739945142720888
B_4_2,0.020087465029626383
A_4_3,0.02940328239726246
B_4_3,0.007665104933883369
A_4_4,-0.02636692915296481
B_4_4,0.03323513016082919
A_5_0,1.5046579654261292
A_5_1,50.67285816264973
B_5_1,-0.023216359853028383
A_5_2,-0.8644513715183003
B_5_2,-1.390105831800627
A_5_3,2.323466320848839
B_5_3,0.2766560508555581
A_5_4,0.012965934944414427
B_5_4,-0.8008237861512842
A_5_5,0.7540026954112948
B_5_5,-0.05392906064257733
A_6_0,2.2179924437711818
A_6_1,-0.7259073713446185
B_6_1,0.7036974047568805
A_6_2,5.024700252704359
B_6_2,-2.242528997683913
A_6_3,-0.4338417277515396
B_6_3,-0.42772418716173316
A_6_4,-6.2671737035883615
B_6_4,2.126724874982499
A_6_5,-1.3601298317068
B_6_5,3.5695095780028585
A_6_6,-0.32319307991617563
B_6_6,-1.586330038236442
A_7_0,32.25460101304973
A_7_1,-9.577799381851861
B_7_1,-4.345833440664923
A_7_2,-13.238269533032094
B_7_2,11.33260445498727
A_7_3,35.93783706375665
B_7_3,10.871622738057278
A_7_4,-0.9986424598747812
B_7_4,-25.03540540446551
A_7_5,11.335106955186678
B_7_5,-29.55686815584696
A_7_6,-9.620405033269932
B_7_6,-21.21964934319487
A_7_7,-8.157668337885992
B_7_7,-21.283973459114243
A_8_0,-10.41299262177423
A_8_1,-190.81004197955082
B_8_1,239.39216781528987
A_8_2,244.9100679766255
B_8_2,-232.7110197187439
A_8_3,-35.87723380204205
B_8_3,-186.86379402888284
A_8_4,22.505172451032994
B_8_4,126.19905017059895
A_8_5,-81.42931341966136
B_8_5,30.424873250422653
A_8_6,-126.2755966954346
B_8_6,87.09027221272277
A_8_7,189.83481894966528
B_8_7,-65.15263390149711
A_8_8,-2.692916263894264
B_8_8,24.312087009423106
