,0
A_0_0,6.962447705321982e-08
A_1_0,-1.1611598395671746e-05
A_1_1,-0.0027785309867736194
B_1_1,1.050298959276929e-05
A_2_0,0.00013051680111037986
A_2_1,1.5237270874103506e-05
B_2_1,-3.0609888024049495e-05
A_2_2,-2.200091937715838e-05
B_2_2,-1.2567690971144129e-05
A_3_0,-0.00015407241048242875
A_3_1,-0.0031471160707810474
B_3_1,0.0012296249770125962
A_3_2,2.6702405599928836e-05
B_3_2,-2.775343388947832e-05
A_3_3,-0.0006821043172288435
B_3_3,-0.0001381669267592634
A_4_0,0.00018834566012362886
A_4_1,-0.0013582408652539069
B_4_1,-0.0004131674230316452
A_4_2,-0.001472354685116757
B_4_2,0.00038862570707108145
A_4_3,-1.4349643133668155e-05
B_4_3,0.00015958129772920826
A_4_4,-5.142670976181207e-05
B_4_4,0.0005285408422548241
A_5_0,-0.001245073085810941
A_5_1,0.12467250019170475
B_5_1,0.03353390426487884
A_5_2,-0.0006897811757866079
B_5_2,-0.003123867683402476
A_5_3,0.006317714673063607
B_5_3,0.0018087010031799244
A_5_4,-0.0010177275558969877
B_5_4,0.0012228100018784743
A_5_5,0.00300677725339403
B_5_5,0.0021399281601969244
A_6_0,-0.06382317568069773
A_6_1,-0.009727380634959815
B_6_1,-0.011970265236582178
A_6_2,-6.902522913665443e-05
B_6_2,-0.006319602107966324
A_6_3,0.013951780225195165
B_6_3,-0.011079942809836929
A_6_4,0.006405696410655137
B_6_4,-0.0017475102512934937
A_6_5,-0.0075543879510260314
B_6_5,0.014399876644880058
A_6_6,0.0001676012286329076
B_6_6,-0.009389302289908585
A_7_0,-0.019995016735267157
A_7_1,-0.031467796697072004
B_7_1,-0.32400135274171227
A_7_2,-0.019236065713055694
B_7_2,0.026793337378898663
A_7_3,0.08482367675548708
B_7_3,0.01690616449896254
A_7_4,0.005338150693166455
B_7_4,0.02714264864882665
A_7_5,0.017004404752215763
B_7_5,-0.004059745926962455
A_7_6,0.011941374999249632
B_7_6,-0.00016305120453696809
A_7_7,0.044863409638463025
B_7_7,-0.004203520674275207
A_8_0,10.357082625150412
A_8_1,-0.06850706512108928
B_8_1,-0.7663565624541775
A_8_2,0.045836687597116565
B_8_2,-0.14648346717893546
A_8_3,0.2710989621486952
B_8_3,-0.1577295097927589
A_8_4,-0.18155914233707904
B_8_4,-0.2857880193988578
A_8_5,-0.020321224545584826
B_8_5,-0.1495516682593676
A_8_6,-0.2529811405867264
B_8_6,-0.28487188662349183
A_8_7,0.031137275204898174
B_8_7,-0.14489727596122748
A_8_8,0.17618743834677986
B_8_8,0.027289479391821914
